pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT00309985_Kriayako_CHAARTED_JCO'18,Median OS (mo) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,34.4 (30.1–42.1),34.4,1.0,0.33,0.665,"The prediction contains one number, which matches one of the numbers in the ground truth. However, the GT has three numbers and the prediction only captures one."
NCT00309985_Kriayako_CHAARTED_JCO'18,Median OS (mo) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,51.2 (45.2–58.1),51.2,1.0,0.33,0.665,"The prediction contains one number, which matches one of the numbers in the ground truth. However, the GT has three numbers and the prediction only captures one."
NCT00309985_Kriayako_CHAARTED_JCO'18,Median OS (mo) | Low volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,63.5 (58.3–78.5),63.5,1.0,0.33,0.665,"The prediction contains one number, which matches one of the numbers in the ground truth. However, the GT has three numbers and the prediction only captures one."
NCT00309985_Kriayako_CHAARTED_JCO'18,Median OS (mo) | Overall | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,47.2 (41.8–52.8),47.2,1.0,0.33,0.665,"The prediction contains one number, which matches one of the numbers in the ground truth. However, the GT has three numbers and the prediction only captures one."
NCT00309985_Kriayako_CHAARTED_JCO'18,Median OS (mo) | Overall | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,57.6 (52.0–63.9),57.6,1.0,0.33,0.665,"The prediction contains one number, which matches one of the numbers in the ground truth. However, the GT has three numbers and the prediction only captures one."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Median Age (years),Gemini 2.5 Flash (native),numeric_tolerance,,,1.0,0.33,0.665,The predicted value 63 matches the GT value 63. Correctness: 1.0 (The predicted number matches a number in GT). Completeness: 0.33 (One out of three GT numbers is captured in Pred).
NCT02799602_Smith_ARASENS_NEJM'22,Median Age (years),Gemini 2.5 Flash (native),numeric_tolerance,,,1.0,0.33,0.665,The predicted value 67 matches the GT value 67. Correctness: 1.0 (The predicted number matches a number in GT). Completeness: 0.33 (One out of three GT numbers is captured in Pred).
NCT00104715_Gravis_GETUG_EU'15,Author,Gemini 2.5 Flash (native),structured_text,Gravis G. et al.,Gwenaelle Gravis et al.,0.5,1.0,0.75,"The last name is correct, but the first name is different."
NCT00104715_Gravis_GETUG_EU'15,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Taxane chemotherapy (docetaxel),Chemotherapy (docetaxel) plus androgen deprivation therapy,0.5,1.0,0.75,"The prediction includes ""chemotherapy (docetaxel)"" which is correct. However, it also includes ""plus androgen deprivation therapy,"" which is not a class of agent, but a type of therapy. Therefore, some of the predicted information is incorrect."
NCT00104715_Gravis_GETUG_EU'15,Median PFS (mo) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,bPFS 9.2 mo; rPFS 9.7 mo,9.7 mo,1.0,0.5,0.75,"The GT has two values (9.2 and 9.7), and the Pred has one value (9.7). The predicted value matches one of the GT values. Therefore, correctness is 1.0 (the predicted value is correct), and completeness is 0.5 (one of the two GT values is captured)."
NCT00104715_Gravis_GETUG_EU'15,Median PFS (mo) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,bPFS 15.2 mo; rPFS 15.9 mo,15.9 mo,1.0,0.5,0.75,"The GT has two values (15.2 and 15.9), and the Pred has one value (15.9). The predicted value matches one of the GT values. Therefore, correctness is 1.0 (the predicted value is correct), and completeness is 0.5 (one of the two GT values is captured)."
NCT00104715_Gravis_GETUG_EU'15,Median PFS (mo) | Low volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,bPFS 22.4 mo; rPFS 23.2 mo,23.2 mo,1.0,0.5,0.75,"The GT has two values (22.4 and 23.2), and the Pred has one value (23.2). The predicted value matches one of the GT values. Therefore, correctness is 1.0 (the predicted value is correct), and completeness is 0.5 (one of the two GT values is captured)."
NCT00104715_Gravis_GETUG_EU'15,Median PFS (mo) | Low volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,bPFS 40.9 mo; rPFS 41.0 mo,41.0 mo,1.0,0.5,0.75,"The GT has two values (40.9 and 41.0), and the Pred has one value (41.0). The predicted value matches one of the GT values. Therefore, correctness is 1.0 (the predicted value is correct), and completeness is 0.5 (one of the two GT values is captured)."
NCT00104715_Gravis_GETUG_EU'15,Median PFS (mo) | Overall | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,bPFS 12.9 mo; rPFS 15.3 mo,15.3 mo,1.0,0.5,0.75,"The GT has two values (12.9 and 15.3), and the Pred has one value (15.3). The predicted value matches one of the GT values. Therefore, correctness is 1.0 (the predicted value is correct), and completeness is 0.5 (one of the two GT values is captured)."
NCT00104715_Gravis_GETUG_EU'15,Secondary Endpoint(s),Gemini 2.5 Flash (free-form),structured_text,Biochemical PFS; Radiographic PFS; subgroup OS by metastatic volume,biochemical progression-free survival (bPFS) and radiographic progression-free survival (rPFS),1.0,0.5,0.75,The prediction correctly identifies biochemical and radiographic PFS. It misses 'subgroup OS by metastatic volume'.
NCT00104715_Gravis_GETUG_EU'15,Secondary Endpoint(s),Gemini 2.5 Flash (native),structured_text,Biochemical PFS; Radiographic PFS; subgroup OS by metastatic volume,biochemical progression-free survival (bPFS) and radiographic progres-sion-free survival (rPFS),1.0,0.5,0.75,"The prediction captures Biochemical PFS and Radiographic PFS, but misses ""subgroup OS by metastatic volume"". The prediction uses a more verbose phrasing of the endpoints, which is acceptable."
NCT00104715_Gravis_GETUG_EU'15,Secondary Endpoint(s),LandingAI (ADE),structured_text,Biochemical PFS; Radiographic PFS; subgroup OS by metastatic volume,"Biochemical progression-free survival, radiographic progression-free survival",1.0,0.5,0.75,"The prediction captures the first two secondary endpoints but misses the third. ""PFS"" is correctly expanded to ""progression-free survival""."
NCT00104715_Gravis_GETUG_EU'15,Treatment Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,192 (ADT + Docetaxel),"ADT plus D - 192, ADT arm - 193",0.5,1.0,0.75,"The GT contains one numerical value: 192. The Pred contains two numerical values: 192 and 193. Correctness is 0.5 because one of the predicted numbers (192) matches the GT number (192), but there is an extra incorrect number (193). Completeness is 1.0 because the GT number (192) is present in the prediction."
NCT00104715_Gravis_GETUG_EU'15,Treatment Arm 1 Regimen,Gemini 2.5 Flash (free-form),structured_text,"Docetaxel 75 mg/m² every 21 days, up to 9 cycles, combined with continuous ADT","Androgen Deprivation Therapy (ADT) plus Docetaxel (75 mg/m² for 21 days, up to nine cycles). ADT consisted of orchiectomy or luteinizing hormone-releasing hormone agonists, alone or combined with nonsteroidal androgen receptor inhibitors.",0.5,1.0,0.75,"The prediction includes the correct Docetaxel dose and schedule. It also correctly identifies ADT as part of the regimen. However, it includes extra information about the ADT details that is not explicitly in the GT for this column."
NCT00104715_Gravis_GETUG_EU'15,Treatment Arm(s),Gemini 2.5 Flash (native),structured_text,ADT + Docetaxel,Androgen Deprivation Therapy (ADT) Plus Docetaxel; Androgen Deprivation Therapy (ADT) Alone,0.5,1.0,0.75,"The prediction includes the ground truth (ADT + Docetaxel) but also includes an additional arm (ADT Alone). Therefore, some of the predicted information is correct, but some is extra. The GT only specifies one arm, while the prediction specifies two."
NCT00104715_Gravis_GETUG_EU'15,Treatment Class,Gemini 2.5 Flash (native),structured_text,Chemotherapy (taxane),Hormone Therapy and Chemotherapy,1.0,0.5,0.75,"The prediction identifies both hormone therapy and chemotherapy, which are relevant to the overall treatment. However, it doesn't specify the taxane class of chemotherapy as the GT does. Therefore, it captures some but not all of the information."
NCT00104715_Gravis_GETUG_EU'15,Trial Name,Gemini 2.5 Flash (native),structured_text,GETUG-AFU15 – ADT plus docetaxel versus ADT alone in metastatic non-castrate prostate cancer,GETUG-AFU15 Trial,1.0,0.5,0.75,The prediction only captures the identifier GETUG-AFU15. It misses the rest of the trial description.
NCT00268476_Attard_STAMPEDE_Lancet'23,Add-on Treatment,Gemini 2.5 Flash (free-form),structured_text,Abiraterone ± Enzalutamide,Abiraterone acetate 1000 mg and prednisolone 5 mg; Abiraterone acetate and prednisolone plus enzalutamide 160 mg,0.5,1.0,0.75,"The prediction includes both abiraterone and enzalutamide as add-on treatments, which aligns with the GT. However, it also includes prednisolone, which is typically part of the base regimen with abiraterone, not strictly an ""add-on."""
NCT00268476_Attard_STAMPEDE_Lancet'23,Add-on Treatment,Gemini 2.5 Flash (native),structured_text,Abiraterone ± Enzalutamide,Abiraterone acetate plus prednisolone; Abiraterone acetate and prednisolone plus enzalutamide,0.5,1.0,0.75,"The prediction includes Abiraterone (as Abiraterone acetate plus prednisolone) and Enzalutamide, but also includes prednisolone which is not explicitly mentioned in the GT as an add-on treatment. The ""±"" in GT implies optionality of Enzalutamide, which is captured in the Pred."
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone + Enzalutamide trial: 2 (<1%),2,1.0,0.5,0.75,"The prediction has '2' which matches the GT. However, GT also has '1' which is not captured in the prediction. Therefore, completeness is 0.5. The predicted number is correct, so correctness is 1.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Androgen biosynthesis inhibitor (abiraterone) + corticosteroid,Hormonal therapy (abiraterone acetate plus prednisolone),1.0,0.5,0.75,"The prediction ""Hormonal therapy (abiraterone acetate plus prednisolone)"" is a reasonable, albeit less specific, classification of the agents used. It captures the general therapeutic approach. The GT is more specific, naming the drug classes."
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm,Gemini 2.5 Flash (free-form),structured_text,"Standard of care (androgen deprivation therapy ± docetaxel, depending on protocol amendment)",Standard of care,1.0,0.5,0.75,"The prediction captures the core concept of ""standard of care"" but misses the details about androgen deprivation therapy and docetaxel. Therefore, it's partially correct but incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm,Gemini 2.5 Flash (native),structured_text,"Standard of care (androgen deprivation therapy ± docetaxel, depending on protocol amendment)",standard of care,1.0,0.5,0.75,"The prediction captures the core concept of ""standard of care"" but misses the details about ADT and docetaxel."
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm,LandingAI (ADE),structured_text,"Standard of care (androgen deprivation therapy ± docetaxel, depending on protocol amendment)",Standard of care,1.0,0.5,0.75,"The prediction ""Standard of care"" is a shortened version of the ground truth ""Standard of care (androgen deprivation therapy ± docetaxel, depending on protocol amendment)"". The core concept is captured, but details are missing."
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,"Total 956: Standard of care (ADT ± docetaxel), N=502 Standard of care (ADT ± docetaxel), N=454",502,1.0,0.5,0.75,"The predicted value ""502"" matches one of the ground truth values. One number in Pred matches a number in GT. There are no incorrect numbers in Pred. Correctness = 1.0 (because the single predicted number is correct). GT has three numbers (956, 502, 454), but Pred only captures one (502). Completeness = 0.5 (one out of three GT numbers is captured)."
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm - N,Gemini 2.5 Flash (native),numeric_tolerance,"Total 956: Standard of care (ADT ± docetaxel), N=502 Standard of care (ADT ± docetaxel), N=454",502 (Abiraterone trial); 454 (Abiraterone and enzalutamide trial),1.0,0.5,0.75,"All numbers in Pred (502, 454) are present and correct in GT. Therefore, correctness = 1.0. The numbers 502 and 454 from GT are present in Pred, but 956 is missing. Therefore, completeness = (2/3) which rounds to 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone + Enzalutamide trial: 39 (9%),Abiraterone trial (standard of care arm): 0 (0%); Abiraterone and enzalutamide trial (standard of care arm): 39 (9%),0.5,1.0,0.75,"The numbers 39 and 9 are correctly predicted, but the presence of extra numbers (0, 0) lowers the correctness score. Since some numbers match and some don't, the correctness is 0.5. All numbers in the GT (39, 9) are present in the Pred. Completeness is 1.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone + Enzalutamide trial: 41 (9%),Abiraterone trial (standard of care plus abiraterone arm): 0 (0%); Abiraterone and enzalutamide trial (standard of care plus enzalutamide and abiraterone arm): 41 (9%),0.5,1.0,0.75,"The numbers 41 and 9 are correctly predicted, but the presence of extra numbers (0, 0) lowers the correctness score. Since some numbers match and some don't, the correctness is 0.5. All numbers in the GT (41, 9) are present in the Pred. Completeness is 1.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≤ 7 | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 118 (24%) Abiraterone + Enzalutamide trial: 92 (20%),118 (24%),1.0,0.5,0.75,"GT contains four numbers: 118, 24, 92, and 20. Pred contains two numbers: 118 and 24. Both numbers in Pred match numbers in GT. However, Pred is missing 92 and 20."
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≤ 7 | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 115 (23%) Abiraterone + Enzalutamide trial: 79 (17%),115 (23%),1.0,0.5,0.75,"GT contains four numbers: 115, 23, 79, and 17. Pred contains two numbers: 115 and 23. Both numbers in Pred match numbers in GT. However, Pred is missing 79 and 17."
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≥ 8 | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 374 (75%) Abiraterone + Enzalutamide trial: 345 (76%),374 (75%),1.0,0.5,0.75,"GT contains four numbers: 374, 75, 345, and 76. Pred contains two numbers: 374 and 75. Both numbers in Pred match numbers in GT. However, Pred is missing 345 and 76."
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≥ 8 | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 366 (73%) Abiraterone + Enzalutamide trial: 352 (76%),Abiraterone trial: 366 (73%); Abiraterone and enzalutamide trial: 369 (80%),0.5,1.0,0.75,366 and 73 match. 369 is not within tolerance of 352 (absolute difference > 0.1). 80 is not within tolerance of 76 (relative difference > 2%).
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≥ 8 | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 366 (73%) Abiraterone + Enzalutamide trial: 352 (76%),366 (73%),1.0,0.5,0.75,"GT contains four numbers: 366, 73, 352, and 76. Pred contains two numbers: 366 and 73. Both numbers in Pred match numbers in GT. However, Pred is missing 352 and 76."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median Age (years) | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 67 Abiraterone + Enzalutamide trial: 68,68,1.0,0.5,0.75,GT contains two numbers: 67 and 68. Pred contains one number: 68. The predicted number 68 matches one of the GT numbers (68). Correctness: 1.0 (The predicted number is correct) Completeness: 0.5 (One of the two GT numbers is captured)
NCT00268476_Attard_STAMPEDE_Lancet'23,Median Age (years) | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 67 Abiraterone + Enzalutamide trial: 69,69,1.0,0.5,0.75,GT contains two numbers: 67 and 69. Pred contains one number: 69. The predicted number 69 matches one of the GT numbers (69). Correctness: 1.0 (The predicted number is correct) Completeness: 0.5 (One of the two GT numbers is captured)
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 36 Abiraterone + Enzalutamide trial: 38,37,1.0,0.5,0.75,"GT contains two numerical values (36, 38), and Pred contains one (37). 37 is within the tolerance of 36 and 38. Therefore, correctness is 1.0 because the predicted number matches one of the GT numbers. Completeness is 0.5 because only one of the two GT numbers is captured."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Low volume | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 100 Abiraterone + Enzalutamide trial: 80,97,1.0,0.5,0.75,The single predicted number is close to one of the GT numbers. One of the two GT numbers is captured.
NCT00268476_Attard_STAMPEDE_Lancet'23,No. of Deaths - N | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 371 Abiraterone + Enzalutamide trial: 292,371,1.0,0.5,0.75,"The prediction contains one number (371), which matches one of the numbers in the ground truth. However, the ground truth has two numbers (371 and 292), and the prediction only captures one."
NCT00268476_Attard_STAMPEDE_Lancet'23,No. of Deaths - N | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 293 Abiraterone + Enzalutamide trial: 228,293,1.0,0.5,0.75,"The prediction contains one number (293), which matches one of the numbers in the ground truth. However, the ground truth has two numbers (293 and 228), and the prediction only captures one."
NCT00268476_Attard_STAMPEDE_Lancet'23,Secondary Endpoint(s),Gemini 2.5 Flash (native),structured_text,"Prostate cancer–specific survival, Failure-free survival Progression-free survival Metastatic progression-free survival Symptomatic skeletal-related events toxic effects and adverse events","prostate cancer-specific survival (defined as the time from randomisation to death from prostate cancer); failure-free survival (defined as biochemical failure, local or lymph node progression, distant metastases, or death from prostate cancer); progression-free survival (defined as failure-free survival but excluding biochemical failure); metastatic progression-free survival (defined as progression of or new distant metastases or death from prostate cancer); symptomatic skeletal-related events (defined as pathological fracture or spinal cord compression or bone pain requiring radiotherapy or surgery); toxic effects and adverse events; and cost-effectiveness of research treatment.",0.5,1.0,0.75,"The predicted text includes all the endpoints listed in the ground truth, but it also provides more detail and definitions for each endpoint. The ""cost-effectiveness of research treatment"" is an additional endpoint not mentioned in the GT."
NCT00268476_Attard_STAMPEDE_Lancet'23,Total Participants - N,Gemini 2.5 Flash (free-form),numeric_tolerance,1919 metastatic patients (1003 in abiraterone trial + 916 in abiraterone + enzalutamide trial),1919,1.0,0.5,0.75,"The ground truth contains three numbers: 1919, 1003, and 916. The prediction only contains 1919. The predicted number matches one of the ground truth numbers."
NCT00268476_Attard_STAMPEDE_Lancet'23,Total Participants - N,Gemini 2.5 Flash (native),numeric_tolerance,1919 metastatic patients (1003 in abiraterone trial + 916 in abiraterone + enzalutamide trial),1919,1.0,0.5,0.75,"The predicted number (1919) matches one of the numbers in the ground truth (1919). Since there is only one number in the prediction and it matches, the correctness is 1.0. The ground truth has three numbers (1919, 1003, and 916). The prediction only captures one of them (1919). Therefore, the completeness is 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,"Total 963: ADT + abiraterone + prednisolone, N=501; ADT + abiraterone + prednisolone + enzalutamide, N=462",Abiraterone trial - Standard of care plus abiraterone: 501; Abiraterone and enzalutamide trial - Standard of care plus abiraterone and enzalutamide: 462,1.0,0.5,0.75,"All numbers in Pred are present in GT. Therefore, correctness is 1.0. The numbers 501 and 462 from GT are present in Pred, but 963 is missing. Therefore, completeness is 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm - N,Gemini 2.5 Flash (native),numeric_tolerance,"Total 963: ADT + abiraterone + prednisolone, N=501; ADT + abiraterone + prednisolone + enzalutamide, N=462",501 (standard of care plus abiraterone); 462 (standard of care plus abiraterone and enzalutamide),1.0,0.5,0.75,"All numbers in Pred are present and correct in GT. Therefore, correctness is 1.0. Two out of three numbers in GT are present in Pred. Therefore, completeness is 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm 1 Regimen,Gemini 2.5 Flash (free-form),structured_text,Abiraterone  acetate  1000  mg  and  prednisolone  5  mg  (in  the  abiraterone  trial)  orally  or  abiraterone  acetate  and  prednisolone plus enzalutamide 160 mg orally once a day (in the abiraterone and enzalutamide trial),Abiraterone acetate 1000 mg and prednisolone 5 mg orally,1.0,0.5,0.75,"The prediction captures the abiraterone and prednisolone regimen accurately. However, it misses the second regimen involving enzalutamide."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm 1 Regimen,Gemini 2.5 Flash (native),structured_text,Abiraterone  acetate  1000  mg  and  prednisolone  5  mg  (in  the  abiraterone  trial)  orally  or  abiraterone  acetate  and  prednisolone plus enzalutamide 160 mg orally once a day (in the abiraterone and enzalutamide trial),standard of care plus abiraterone acetate 1000 mg and prednisolone 5 mg orally,1.0,0.5,0.75,"The prediction captures the abiraterone and prednisolone part of the regimen but misses the enzalutamide part and the ""standard of care plus"" part."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm 1 Regimen,LandingAI (ADE),structured_text,Abiraterone  acetate  1000  mg  and  prednisolone  5  mg  (in  the  abiraterone  trial)  orally  or  abiraterone  acetate  and  prednisolone plus enzalutamide 160 mg orally once a day (in the abiraterone and enzalutamide trial),Abiraterone acetate 1000 mg and prednisolone 5 mg orally once a day,1.0,0.5,0.75,"The prediction captures the abiraterone acetate and prednisolone regimen accurately, including the dosage and administration route. However, it misses the second regimen involving enzalutamide."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm(s),Gemini 2.5 Flash (free-form),structured_text,1. Standard of care + abiraterone acetate + prednisolone 2. Standard of care + abiraterone acetate + prednisolone + enzalutamide,Standard of care plus abiraterone; Standard of care plus abiraterone and enzalutamide,1.0,0.5,0.75,"The prediction correctly identifies the two treatment arms, including the key components of standard of care plus abiraterone, and standard of care plus abiraterone and enzalutamide. It omits prednisolone, which is a minor detail."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Class,LandingAI (ADE),structured_text,Androgen biosynthesis inhibitor ± androgen receptor inhibitor,Hormonal therapy,1.0,0.5,0.75,"The prediction ""Hormonal therapy"" is a broader classification than the ground truth ""Androgen biosynthesis inhibitor ± androgen receptor inhibitor"". While not incorrect, it lacks the specificity of the GT."
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial,Gemini 2.5 Flash (free-form),structured_text,STAMPEDE abiraterone trial STAMPEDE abiraterone + enzalutamide trial,STAMPEDE platform protocol,1.0,0.5,0.75,"The prediction correctly identifies the STAMPEDE trial. However, it refers to it as a ""platform protocol,"" which is a correct characterization but misses the specific arms mentioned in the GT (abiraterone, abiraterone + enzalutamide)."
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial Name,Gemini 2.5 Flash (native),structured_text,STAMPEDE,Abiraterone acetate plus prednisolone with or without enzalutamide for patients with metastatic prostate cancer starting androgen deprivation therapy: final results from two randomised phase 3 trials of the STAMPEDE platform protocol,0.5,1.0,0.75,"The prediction contains the ground truth (STAMPEDE) but includes a lot of extra information. While the extra information is related to the trial, it's not strictly the trial name."
NCT00268476_Attard_STAMPEDE_Lancet'23,Type of Therapy,LandingAI (ADE),structured_text,Hormonal / endocrine therapy,"Androgen deprivation therapy plus abiraterone acetate and prednisolone, with or without enzalutamide",1.0,0.5,0.75,"The prediction is more specific than the ground truth, but it is still related to hormonal therapy. It includes the specific drugs used. Since ADT is a type of hormonal therapy, and the drugs mentioned are hormonal agents, the prediction is correct but more detailed."
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | High | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 271 (54%) Abiraterone + Enzalutamide trial: 209 (46%),271 (54%),1.0,0.5,0.75,"GT contains four numbers: 271, 54, 209, and 46. Pred contains two numbers: 271 and 54. The numbers 271 and 54 in Pred match the first two numbers in GT. However, the other two numbers in GT (209 and 46) are missing from Pred. Correctness: All numbers in Pred are present in GT, so correctness is 1.0. Completeness: Only two out of the four numbers in GT are present in Pred, so completeness is 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | High | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 253 (51%) Abiraterone + Enzalutamide trial: 196 (42%),253 (51%),1.0,0.5,0.75,"GT contains four numbers: 253, 51, 196, and 42. Pred contains two numbers: 253 and 51. The numbers 253 and 51 in Pred match the first two numbers in GT. However, the other two numbers in GT (196 and 42) are missing from Pred. Correctness: All numbers in Pred are present in GT, so correctness is 1.0. Completeness: Only two out of the four numbers in GT are present in Pred, so completeness is 0.5."
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | Low | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 204 (41%) Abiraterone + Enzalutamide trial: 162 (36%),204 (41%),1.0,0.5,0.75,"GT contains four numbers: 204, 41, 162, and 36. Pred contains two numbers: 204 and 41. The numbers 204 and 41 in Pred match the first two numbers in GT. However, the other two numbers in GT (162 and 36) are missing from Pred. Correctness: All numbers in Pred are present in GT, so correctness is 1.0. Completeness: Only two out of the four numbers in GT are present in Pred, so completeness is 0.5."
NCT00268476_James_STAMPEDE_IJC'22,Median Follow-Up Duration (mo),Gemini 2.5 Flash (free-form),numeric_tolerance,73 months (6.1 years),73 months,1.0,0.5,0.75,"The GT contains two numbers: 73 and 6.1. The Pred contains only 73. The number 73 in Pred matches the number 73 in GT. The number 6.1 in GT is not present in Pred. Therefore, correctness is 1.0 because the predicted number matches the ground truth number. Completeness is 0.5 because only one of the two ground truth numbers is captured in the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Median Follow-Up Duration (mo),Gemini 2.5 Flash (native),numeric_tolerance,73 months (6.1 years),73,1.0,0.5,0.75,The GT contains two numbers: 73 and 6.1. The Pred contains only 73. The number 73 in Pred matches the number 73 in GT. The number 6.1 in GT is not captured in Pred.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Control,Gemini 2.5 Flash (native),numeric_tolerance,46 months,"46 months (IQR 25, 92)",0.5,1.0,0.75,"GT has one number (46). Pred has three numbers (46, 25, 92). The number 46 in Pred matches the number 46 in GT. However, Pred has extra numbers (25, 92) that are not in GT. Therefore, correctness is 0.5. Completeness is 1.0 because the GT number (46) is present in Pred."
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,79 months,"79 months (IQR 33, not reached)",0.5,1.0,0.75,"GT has one number (79). Pred has two numbers (79, 33). The number 79 in Pred matches the number 79 in GT. However, Pred has an extra number (33) that is not in GT. Therefore, correctness is 0.5. Completeness is 1.0 because the GT number (79) is present in Pred."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,41% alive at 5 years,41% (95% CI: 37-45%),0.5,1.0,0.75,"The number 41 in Pred matches the number 41 in GT. However, Pred has extra numbers (95, 37, 45) that are not in GT."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,60% alive at 5 years,60% (95% CI: 55-64%),0.5,1.0,0.75,"The number 60 in Pred matches the number 60 in GT. However, Pred has extra numbers (95, 55, 64) that are not in GT."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,501 (SOC + AAP),"SOC + AAP - 501, SOC-alone - 502",0.5,1.0,0.75,"1. Number Extraction: GT: 501, Pred: 501, 502. 2. Matching and Tolerance: 501 (Pred) matches 501 (GT) within tolerance. 502 (Pred) does not match any number in GT. 3. Correctness: One number in Pred (501) matches a number in GT. One number in Pred (502) does not match. Correctness = 0.5. 4. Completeness: The number 501 in GT is captured in Pred. Completeness = 1.0"
